datetime,seconds,action,model,item_type,id,sender_user,sender_agent,sender_id,document,portal,container,x,y,rotation,scale,text,value,seance
2019-09-24T12:35:17.136Z,582.025,update,items,LayeredItem:DrawingLayer,3f0fbf27-47c0-4114-a299-b3a5cdfc067d,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,5da7d3c3-9cb5-4066-8de4-1d58bca08ab7,825.8,655.1,-160.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:17.877Z,582.766,update,items,LayeredItem:ImageLayer/DrawingLayer,be75ccf2-b87a-4a4a-a6e6-dfd4c9bc148d,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,bb085279-c200-412f-a8a0-97cc7c20d19e,195.0,53.3,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:17.993Z,582.882,update,items,LayeredItem:DrawingLayer,8c8b7adf-d8f0-419c-92bb-11ab4435ad8a,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,bb085279-c200-412f-a8a0-97cc7c20d19e,371.4,366.7,-45.0,0.5,,,Seance_2_FAST_Valise/
2019-09-24T12:35:18.041Z,582.93,update,items,LayeredItem:DrawingLayer/ImageLayer,0f27e3d0-4761-4ec0-81c0-d38688cabece,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,bb085279-c200-412f-a8a0-97cc7c20d19e,10.0,167.5,-16.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:14.116Z,579.005,update,items.Transform,,599e0c28-b30c-49c0-8171-55639030ba8e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,375.7,1313.9,86.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:14.529Z,579.418,update,items.Transform,,ac07670e-8cac-406d-8bb4-e6b6d6ad8b67,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,453.5,692.1,90.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:14.583Z,579.472,update,items.Transform,,82f083b2-bba3-45fa-9c4b-7492a4da2833,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,425.3,614.4,100.0,0.8,,,Seance_2_FAST_Valise/
2019-09-24T12:35:20.111Z,585.0,update,items,LayeredItem:ImageLayer/DrawingLayer,599e0c28-b30c-49c0-8171-55639030ba8e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,a548974c-1427-47ee-84fe-027314ca256c,320.9,729.7,86.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:20.141Z,585.03,update,items,Postit,ac07670e-8cac-406d-8bb4-e6b6d6ad8b67,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,a548974c-1427-47ee-84fe-027314ca256c,398.8,107.9,90.0,1.6,a,,Seance_2_FAST_Valise/
2019-09-24T12:35:20.256Z,585.145,update,items,Postit,82f083b2-bba3-45fa-9c4b-7492a4da2833,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,a548974c-1427-47ee-84fe-027314ca256c,370.6,30.2,100.0,0.8,a,,Seance_2_FAST_Valise/
2019-09-24T12:35:16.657Z,581.546,create,items,GroupLayeredItem,3fdd2be6-1f43-4338-b47b-887ac423851e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,2782.6,1349.0,0.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:16.714Z,581.603,create,items,DiagramLayer,5da7d3c3-9cb5-4066-8de4-1d58bca08ab7,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,3fdd2be6-1f43-4338-b47b-887ac423851e,,,,,,,Seance_2_FAST_Valise/
2019-09-24T12:35:17.605Z,582.494,update,items.Transform,,c4e01148-e09b-4d72-bb7c-5ffb0ad66a24,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,389.7,201.2,90.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:17.715Z,582.604,create,items,GroupLayeredItem,b378814d-a024-4465-93b5-86f0408e1fc4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,2293.7,1578.2,0.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:17.823Z,582.712,create,items,DiagramLayer,bb085279-c200-412f-a8a0-97cc7c20d19e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,b378814d-a024-4465-93b5-86f0408e1fc4,,,,,,,Seance_2_FAST_Valise/
2019-09-24T12:35:19.756Z,584.645,update,items.Transform,,3fdd2be6-1f43-4338-b47b-887ac423851e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2733.9,381.9,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:19.919Z,584.808,create,items,GroupLayeredItem,7520bef7-6be0-4cad-b0b9-559cb0e73ec0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,73d278b0-a6c5-49b7-add9-93efce5dd98b,54.7,584.2,0.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:19.979Z,584.868,create,items,DiagramLayer,a548974c-1427-47ee-84fe-027314ca256c,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1,,7520bef7-6be0-4cad-b0b9-559cb0e73ec0,,,,,,,Seance_2_FAST_Valise/
2019-09-24T12:35:21.316Z,586.205,update,items.Transform,,b378814d-a024-4465-93b5-86f0408e1fc4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2178.0,1441.4,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:23.746Z,588.635,update,items.Transform,,ac07670e-8cac-406d-8bb4-e6b6d6ad8b67,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,389.8,308.2,90.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:25.234Z,590.123,update,items.Transform,,17fc6e91-e491-4360-9efd-01f59e622309,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,778.8,1997.4,-21.0,0.8,,,Seance_2_FAST_Valise/
2019-09-24T12:35:25.237Z,590.126,update,items.Transform,,5f6c72b2-148f-4964-97de-401ea2b06e8e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,956.0,1519.4,0.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:25.241Z,590.13,update,items.Transform,,0c01a5da-9056-418d-aa24-4c8d64d35b9f,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1248.7,1532.5,0.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:27.770Z,592.659,update,items.Transform,,c9f2e262-1120-41a4-b005-8028f15ea694,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,378.7,1660.3,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:28.493Z,593.382,update,items.Transform,,7520bef7-6be0-4cad-b0b9-559cb0e73ec0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,13.9,220.1,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:33.879Z,598.768,update,items.Transform,,3fdd2be6-1f43-4338-b47b-887ac423851e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2763.1,552.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:42.536Z,607.425,update,items,LayeredItem:DrawingLayer/ImageLayer,9e7ef320-cfd3-47c7-8199-8466c4635fd0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,1184.7,842.8,-169.0,0.5,,,Seance_2_FAST_Valise/
2019-09-24T12:35:43.573Z,608.462,update,items,GroupLayeredItem:DiagramLayer,3fdd2be6-1f43-4338-b47b-887ac423851e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,2726.0,201.2,0.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:44.762Z,609.651,update,items,LayeredItem:DrawingLayer,ef7ce398-3e94-490e-b02b-8a17221021f5,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,1936.2,387.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:40.974Z,605.863,update,items.Transform,,3f0fbf27-47c0-4114-a299-b3a5cdfc067d,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,828.9,665.1,-160.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:40.981Z,605.87,update,items.Transform,,3fdd2be6-1f43-4338-b47b-887ac423851e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2726.0,201.2,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:46.725Z,611.614,update,items,LayeredItem:DrawingLayer/ImageLayer,0c01a5da-9056-418d-aa24-4c8d64d35b9f,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,1248.7,1532.5,0.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:46.787Z,611.676,update,items,LayeredItem:DrawingLayer/ImageLayer,5f6c72b2-148f-4964-97de-401ea2b06e8e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,956.0,1519.4,0.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:46.817Z,611.706,update,items,Postit,17fc6e91-e491-4360-9efd-01f59e622309,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,778.8,1997.4,-21.0,0.8,célia le sang,,Seance_2_FAST_Valise/
2019-09-24T12:35:46.836Z,611.725,update,items,GroupLayeredItem:DiagramLayer,7520bef7-6be0-4cad-b0b9-559cb0e73ec0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,131.6,332.8,-5.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:41.970Z,606.859,update,items.Transform,,9e7ef320-cfd3-47c7-8199-8466c4635fd0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1184.7,842.8,-169.0,0.5,,,Seance_2_FAST_Valise/
2019-09-24T12:35:48.741Z,613.63,update,items,GroupLayeredItem:DiagramLayer,b378814d-a024-4465-93b5-86f0408e1fc4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),,,6f315aa6-a5ac-4d3f-a294-5b4d2ee9895f,,2178.0,1441.4,0.0,1.0,Groupe,,Seance_2_FAST_Valise/
2019-09-24T12:35:43.986Z,608.875,update,items.Transform,,ef7ce398-3e94-490e-b02b-8a17221021f5,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1936.2,387.8,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:44.192Z,609.081,update,items.Transform,,7520bef7-6be0-4cad-b0b9-559cb0e73ec0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,131.6,332.8,-5.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:45.585Z,610.474,update,items.Transform,,b378814d-a024-4465-93b5-86f0408e1fc4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2178.0,1441.4,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:48.000Z,612.889,update,items.Transform,,4981a597-3aac-41e2-8776-2c09d0848345,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1712.6,317.1,149.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:49.014Z,613.903,update,items.Transform,,c4e01148-e09b-4d72-bb7c-5ffb0ad66a24,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,478.9,628.2,90.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:50.034Z,614.923,update,items.Transform,,c9f2e262-1120-41a4-b005-8028f15ea694,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,759.0,1533.8,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:56.181Z,621.07,update,items,LayeredItem:DrawingLayer/ImageLayer,a4b7ec9b-4c6b-40ba-aae5-e8d812b8a3eb,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,661e554e-0a0d-4d56-b494-67181c6888d2,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.470Z,622.359,update,items,Postit,e2609075-2903-42d0-97b0-fcc3935ff846,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,661e554e-0a0d-4d56-b494-67181c6888d2,,0.0,0.0,0.0,1.0,t,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.584Z,622.473,update,items,LayeredItem:ImageLayer/DrawingLayer,4fc4b6d1-dc11-41e2-bf72-23a06bad0a5c,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,aef5a236-909c-47a5-9aa5-9b0705a2cfe0,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.742Z,622.631,update,items,LayeredItem:DrawingLayer/ImageLayer,4981a597-3aac-41e2-8776-2c09d0848345,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,63e5089f-dd11-41eb-ba73-7df55c60b592,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.141Z,623.03,update,items,LayeredItem:DrawingLayer,c9f2e262-1120-41a4-b005-8028f15ea694,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,97ea9052-369f-4539-a8c2-b9de53a11156,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.705Z,623.594,update,items,Postit,be783165-0ed5-48b2-96d3-3954b336c51e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,d8e55934-dd9d-47d8-86f7-367c249b79b3,,0.0,0.0,0.0,1.0,Alix,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.818Z,623.707,update,items,Postit,c4e01148-e09b-4d72-bb7c-5ffb0ad66a24,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,aef5a236-909c-47a5-9aa5-9b0705a2cfe0,,0.0,0.0,0.0,1.0,a,,Seance_2_FAST_Valise/
2019-09-24T12:35:59.792Z,624.681,update,items,Postit,10978437-cfe6-46c0-91ef-427db759ade0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,cf0ac789-f72f-44dc-b77a-1f0967304f9f,,0.0,0.0,0.0,1.0,table,,Seance_2_FAST_Valise/
2019-09-24T12:36:00.320Z,625.209,update,items,LayeredItem:ImageLayer/DrawingLayer,a72fd5a4-d313-4095-a96f-97aa287b06f4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,d8e55934-dd9d-47d8-86f7-367c249b79b3,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:00.594Z,625.483,update,items,Postit,7923aa61-5390-4491-80f9-714fd11baef9,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,aef5a236-909c-47a5-9aa5-9b0705a2cfe0,,0.0,0.0,0.0,1.0,a,,Seance_2_FAST_Valise/
2019-09-24T12:36:01.864Z,626.753,update,items,LayeredItem:ImageLayer/DrawingLayer,dfbac5a3-f918-4210-8be5-6cdb4aa183cb,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,d8e55934-dd9d-47d8-86f7-367c249b79b3,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:56.069Z,620.958,update,items.Transform,,a4b7ec9b-4c6b-40ba-aae5-e8d812b8a3eb,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3379.3,974.2,-81.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:36:02.087Z,626.976,update,items,LayeredItem:DrawingLayer/ImageLayer,e6fb0913-5655-4195-bbcb-f35888f48da8,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,cf0ac789-f72f-44dc-b77a-1f0967304f9f,,0.0,0.0,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.101Z,621.99,update,items.Transform,,4fc4b6d1-dc11-41e2-bf72-23a06bad0a5c,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,543.5,1049.0,86.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.108Z,621.997,update,items.Transform,,e2609075-2903-42d0-97b0-fcc3935ff846,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3350.2,1056.0,-110.0,1.4,,,Seance_2_FAST_Valise/
2019-09-24T12:35:57.595Z,622.484,update,items.Transform,,4981a597-3aac-41e2-8776-2c09d0848345,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1855.7,462.7,149.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.072Z,622.961,update,items.Transform,,c9f2e262-1120-41a4-b005-8028f15ea694,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,728.4,1666.1,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.606Z,623.495,update,items.Transform,,c4e01148-e09b-4d72-bb7c-5ffb0ad66a24,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,640.6,800.9,90.0,1.6,,,Seance_2_FAST_Valise/
2019-09-24T12:35:58.608Z,623.497,update,items.Transform,,be783165-0ed5-48b2-96d3-3954b336c51e,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3005.1,627.9,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:35:59.576Z,624.465,update,items.Transform,,10978437-cfe6-46c0-91ef-427db759ade0,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2848.4,1838.4,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:05.552Z,630.441,update,items,Postit,41e1e194-cdee-4ee8-9fc7-b43ed043d459,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,63e5089f-dd11-41eb-ba73-7df55c60b592,,0.0,0.0,0.0,1.0,camille,,Seance_2_FAST_Valise/
2019-09-24T12:36:00.066Z,624.955,update,items.Transform,,7923aa61-5390-4491-80f9-714fd11baef9,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,625.1,768.8,100.0,0.8,,,Seance_2_FAST_Valise/
2019-09-24T12:36:00.108Z,624.997,update,items.Transform,,a72fd5a4-d313-4095-a96f-97aa287b06f4,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3234.2,687.9,180.0,2.2,,,Seance_2_FAST_Valise/
2019-09-24T12:36:01.607Z,626.496,update,items.Transform,,e6fb0913-5655-4195-bbcb-f35888f48da8,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,2884.1,1912.9,-21.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:36:01.609Z,626.498,update,items.Transform,,dfbac5a3-f918-4210-8be5-6cdb4aa183cb,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,3026.0,623.2,-180.0,1.2,,,Seance_2_FAST_Valise/
2019-09-24T12:36:05.140Z,630.029,update,items.Transform,,41e1e194-cdee-4ee8-9fc7-b43ed043d459,creation,UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05),b1233ecf-4a75-40c8-b0aa-e89e91de5b36,,,,1829.0,507.9,180.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:28.125Z,653.014,update,items,LayeredItem:DrawingLayer/ImageLayer,dfbac5a3-f918-4210-8be5-6cdb4aa183cb,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,126.9,329.8,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:33.186Z,658.075,update,items,LayeredItem:DrawingLayer,c9f2e262-1120-41a4-b005-8028f15ea694,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,32.8,406.1,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:34.246Z,659.135,update,items,Postit,41e1e194-cdee-4ee8-9fc7-b43ed043d459,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,78.2,813.2,0.0,1.0,camille,,Seance_2_FAST_Valise/
2019-09-24T12:36:36.035Z,660.924,update,items,LayeredItem:DrawingLayer/ImageLayer,4981a597-3aac-41e2-8776-2c09d0848345,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,64.0,1062.1,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:42.422Z,667.311,update,items,Postit,7923aa61-5390-4491-80f9-714fd11baef9,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,728.7,95.8,0.0,1.0,a,,Seance_2_FAST_Valise/
2019-09-24T12:36:46.216Z,671.105,update,items,LayeredItem:ImageLayer/DrawingLayer,e6fb0913-5655-4195-bbcb-f35888f48da8,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,723.8,1082.7,0.0,1.0,,,Seance_2_FAST_Valise/
2019-09-24T12:36:50.466Z,675.355,update,items,LayeredItem:DrawingLayer/ImageLayer,a72fd5a4-d313-4095-a96f-97aa287b06f4,creation,UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05),8a9bfd9a-4fb7-423d-bde7-684a21506da7,79fdb200-2a38-4980-bd13-193bee9a9948,,65ba76e1-1735-451f-b5ad-2871af1a0cd2,1164.0,82.5,0.0,1.0,,,Seance_2_FAST_Valise/
